Order_ID,Order_Date,Shipment_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Quantity,Discount,Unit_Price,ProfitperUnit,CostperUnit,PercentageofProfit,Order_Month,Order_Year,Sales_v2,Profit_v2,Decimal_Percentage,Min_Order_Date,Tenure
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,4,0,469.99,136.2971,333.6929,40.80%,November,2017,1879.96,545.1884,0.408,12/8/2015,753 days
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,2,0,13.73,4.9428,8.7872,56.20%,November,2017,27.46,9.8856,0.562,12/8/2015,753 days
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,2,0,44.99,21.5952,23.3948,92.30%,November,2017,89.98,43.1904,0.923,12/8/2015,753 days
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,3,0,276.2,80.098,196.102,40.80%,November,2017,828.6,240.294,0.408,12/8/2015,753 days
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,5,0.7,1.446,-1.1568,2.6028,-44.40%,November,2015,7.23,-5.784,-0.444,12/14/2014,1112 days
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,2,0.2,8.72,0.654,8.066,8.10%,November,2015,17.44,1.308,0.081,12/14/2014,1112 days
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,4,0.7,15.72,-12.576,28.296,-44.40%,November,2015,62.88,-50.304,-0.444,12/14/2014,1112 days
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,South,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,3,0.2,96.784,-12.098,108.882,-11.10%,November,2015,290.352,-36.294,-0.111,12/14/2014,1112 days
CA-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640,Trudy Glocke,Consumer,Saint Charles,Missouri,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,4,0,28.38,11.6358,16.7442,69.50%,September,2017,113.52,46.5432,0.695,3/31/2014,1370 days
CA-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640,Trudy Glocke,Consumer,Saint Charles,Missouri,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",5,0,27.06,7.5768,19.4832,38.90%,September,2017,135.3,37.884,0.389,3/31/2014,1370 days
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",6,0,11.76,3.9984,7.7616,51.50%,December,2014,70.56,23.9904,0.515,5/14/2014,1326 days
US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,5,0.4,155.37,-36.253,191.623,-18.90%,March,2017,776.85,-181.265,-0.189,4/26/2014,1344 days
US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",1,0.7,12.294,-8.6058,20.8998,-41.20%,March,2017,12.294,-8.6058,-0.412,4/26/2014,1344 days
US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,3,0.4,51.588,-15.4764,67.0644,-23.10%,March,2017,154.764,-46.4292,-0.231,4/26/2014,1344 days
US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,1,0.2,43.28,3.246,40.034,8.10%,March,2017,43.28,3.246,0.081,4/26/2014,1344 days
CA-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415,Christy Brittain,Consumer,Long Beach,New York,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",3,0,30.98,13.941,17.039,81.80%,June,2016,92.94,41.823,0.818,11/5/2015,786 days
CA-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415,Christy Brittain,Consumer,Long Beach,New York,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,3,0,17.52,6.132,11.388,53.80%,June,2016,52.56,18.396,0.538,11/5/2015,786 days
CA-2015-166583,6/26/2015,6/30/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,Houston,Texas,Central,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference�phone,3,0.2,323.96,36.4455,287.5145,12.70%,June,2015,971.88,109.3365,0.127,8/4/2014,1244 days
CA-2017-100412,12/22/2017,12/26/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,Tuscaloosa,Alabama,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",2,0,70.98,17.745,53.235,33.30%,December,2017,141.96,35.49,0.333,6/14/2014,1295 days
CA-2017-142909,12/22/2017,12/25/2017,Second Class,AG-10330,Alex Grayson,Consumer,Mesa,Arizona,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",2,0.5,91.275,-67.5435,158.8185,-42.50%,December,2017,182.55,-135.087,-0.425,8/3/2016,514 days
US-2014-156559,8/19/2014,8/26/2014,Standard Class,LH-16900,Lena Hernandez,Consumer,Jonesboro,Arkansas,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",9,0,70.98,19.1646,51.8154,37.00%,August,2014,638.82,172.4814,0.37,8/19/2014,1229 days
CA-2015-106208,12/10/2015,12/15/2015,Standard Class,JW-16075,Julia West,Consumer,Chicago,Illinois,Central,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,7,0.8,7.584,-15.5472,23.1312,-67.20%,December,2015,53.088,-108.8304,-0.672,3/21/2015,1015 days
US-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900,Lena Hernandez,Consumer,Columbus,Georgia,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,6,0,45.98,7.8166,38.1634,20.50%,December,2015,275.88,46.8996,0.205,8/19/2014,1229 days
US-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900,Lena Hernandez,Consumer,Columbus,Georgia,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,5,0,31.58,14.8426,16.7374,88.70%,December,2015,157.9,74.213,0.887,8/19/2014,1229 days
CA-2017-126718,4/29/2017,5/4/2017,Standard Class,KT-16480,Kean Thornton,Consumer,Orange,New Jersey,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,1,0,4.91,2.4059,2.5041,96.10%,April,2017,4.91,2.4059,0.961,3/10/2014,1391 days
CA-2016-131380,3/28/2016,3/31/2016,Second Class,CC-12220,Chris Cortes,Consumer,Los Angeles,California,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,4,0,21.98,0.2198,21.7602,1.00%,March,2016,87.92,0.8792,0.01,9/9/2014,1208 days
CA-2016-131380,3/28/2016,3/31/2016,Second Class,CC-12220,Chris Cortes,Consumer,Los Angeles,California,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,1,0,5.98,2.9302,3.0498,96.10%,March,2016,5.98,2.9302,0.961,9/9/2014,1208 days
CA-2015-145835,5/13/2015,5/18/2015,Second Class,BF-11170,Ben Ferrer,Home Office,Chicago,Illinois,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP�Telephone,2,0.2,111.192,8.3394,102.8526,8.10%,May,2015,222.384,16.6788,0.081,4/13/2014,1357 days
CA-2015-145835,5/13/2015,5/18/2015,Second Class,BF-11170,Ben Ferrer,Home Office,Chicago,Illinois,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,4,0.2,4,1.4,2.6,53.80%,May,2015,16,5.6,0.538,4/13/2014,1357 days
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,5,0,6.48,3.1104,3.3696,92.30%,September,2014,32.4,15.552,0.923,2/12/2014,1417 days
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,5,0,80.98,3.2392,77.7408,4.20%,September,2014,404.9,16.196,0.042,2/12/2014,1417 days
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,5,0,1889.99,926.0951,963.8949,96.10%,September,2014,9449.95,4630.4755,0.961,2/12/2014,1417 days
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,2,0,6.47,3.235,3.235,100.00%,September,2014,12.94,6.47,1,2/12/2014,1417 days
CA-2016-158610,9/19/2016,9/22/2016,First Class,CK-12595,Clytie Kelty,Consumer,Providence,Rhode Island,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,2,0,34.76,8.69,26.07,33.30%,September,2016,69.52,17.38,0.333,12/26/2014,1100 days
CA-2014-127523,5/11/2014,5/18/2014,Standard Class,BG-11695,Brooke Gillingham,Corporate,Watertown,New York,East,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,3,0,11.97,3.2319,8.7381,37.00%,May,2014,35.91,9.6957,0.37,5/11/2014,1329 days
CA-2014-128839,9/8/2014,9/13/2014,Standard Class,TT-21070,Ted Trevino,Consumer,Chesapeake,Virginia,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,9,0,5,2.4,2.6,92.30%,September,2014,45,21.6,0.923,5/18/2014,1322 days
CA-2014-128839,9/8/2014,9/13/2014,Standard Class,TT-21070,Ted Trevino,Consumer,Chesapeake,Virginia,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",3,0,69.99,30.0957,39.8943,75.40%,September,2014,209.97,90.2871,0.754,5/18/2014,1322 days
US-2014-107699,5/19/2014,5/23/2014,Standard Class,JH-15820,John Huston,Consumer,Midland,Michigan,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,9,0,6.38,2.9348,3.4452,85.20%,May,2014,57.42,26.4132,0.852,5/19/2014,1321 days
US-2017-168613,10/8/2017,10/14/2017,Standard Class,GM-14440,Gary McGarr,Consumer,New York City,New York,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,2,0.1,72.882,1.6196,71.2624,2.30%,October,2017,145.764,3.2392,0.023,3/21/2014,1380 days
CA-2017-125381,4/25/2017,4/27/2017,Second Class,SG-20605,Speros Goranitis,Consumer,San Francisco,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,3,0,35.99,7.5579,28.4321,26.60%,April,2017,107.97,22.6737,0.266,1/23/2014,1437 days
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,5,0.2,28.792,0.3599,28.4321,1.30%,March,2017,143.96,1.7995,0.013,6/10/2014,1299 days
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,5,0.2,479.992,113.9981,365.9939,31.10%,March,2017,2399.96,569.9905,0.311,6/10/2014,1299 days
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,3,0.2,24.784,7.745,17.039,45.50%,March,2017,74.352,23.235,0.455,6/10/2014,1299 days
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,8,0.8,10.896,-28.3296,39.2256,-72.20%,March,2017,87.168,-226.6368,-0.722,6/10/2014,1299 days
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",3,0.2,10.744,0.8058,9.9382,8.10%,March,2017,32.232,2.4174,0.081,6/10/2014,1299 days
CA-2017-133067,5/4/2017,5/10/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2,0.7,1.101,-0.7707,1.8717,-41.20%,May,2017,2.202,-1.5414,-0.412,4/28/2014,1342 days
CA-2017-133067,5/4/2017,5/10/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",3,0.7,3.132,-2.5056,5.6376,-44.40%,May,2017,9.396,-7.5168,-0.444,4/28/2014,1342 days
US-2016-144351,11/14/2016,11/18/2016,Standard Class,RC-19960,Ryan Crowe,Consumer,Baltimore,Maryland,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",3,0,29.99,8.3972,21.5928,38.90%,November,2016,89.97,25.1916,0.389,8/25/2014,1223 days
CA-2014-157924,10/11/2014,10/13/2014,First Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,4,0,7.98,2.0748,5.9052,35.10%,October,2014,31.92,8.2992,0.351,10/11/2014,1176 days
CA-2016-138667,12/27/2016,12/30/2016,Second Class,MW-18220,Mitch Webber,Consumer,Lancaster,Ohio,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,2,0.2,20,0.25,19.75,1.30%,December,2016,40,0.5,0.013,8/25/2014,1223 days
CA-2017-150609,4/30/2017,5/4/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,Los Angeles,California,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5,0.2,4.648,1.5106,3.1374,48.10%,April,2017,23.24,7.553,0.481,8/2/2014,1246 days
CA-2017-128853,4/21/2017,4/23/2017,First Class,JM-15250,Janet Martin,Consumer,Baltimore,Maryland,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",9,0,100.98,25.245,75.735,33.30%,April,2017,908.82,227.205,0.333,3/29/2016,641 days
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,2,0.2,2.776,-0.5205,3.2965,-15.80%,August,2017,5.552,-1.041,-0.158,8/9/2014,1239 days
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,3,0.2,2.672,0.334,2.338,14.30%,August,2017,8.016,1.002,0.143,8/9/2014,1239 days
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,4,0.3,18.648,-0.5328,19.1808,-2.80%,August,2017,74.592,-2.1312,-0.028,8/9/2014,1239 days
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,2,0.6,8.392,-11.1194,19.5114,-57.00%,August,2017,16.784,-22.2388,-0.57,8/9/2014,1239 days
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,4,0.8,9.716,-24.7758,34.4918,-71.80%,August,2017,38.864,-99.1032,-0.718,8/9/2014,1239 days
CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,Dianna Wilson,Home Office,San Diego,California,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,3,0.2,67.992,8.499,59.493,14.30%,November,2016,203.976,25.497,0.143,6/1/2014,1308 days
CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,Dianna Wilson,Home Office,San Diego,California,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,3,0.2,224.784,-2.8098,227.5938,-1.20%,November,2016,674.352,-8.4294,-0.012,6/1/2014,1308 days
CA-2016-116918,10/1/2016,10/6/2016,Second Class,JK-15205,Jamie Kunitz,Consumer,Hialeah,Florida,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,4,0.7,1.347,-1.1225,2.4695,-45.50%,October,2016,5.388,-4.49,-0.455,7/11/2014,1268 days
CA-2016-116918,10/1/2016,10/6/2016,Second Class,JK-15205,Jamie Kunitz,Consumer,Hialeah,Florida,South,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,8,0.2,3.872,0.6292,3.2428,19.40%,October,2016,30.976,5.0336,0.194,7/11/2014,1268 days
CA-2016-110492,2/12/2016,2/14/2016,First Class,JS-15880,John Stevenson,Consumer,Atlanta,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,6,0,225.02,29.2526,195.7674,14.90%,February,2016,1350.12,175.5156,0.149,4/8/2014,1362 days
CA-2016-110492,2/12/2016,2/14/2016,First Class,JS-15880,John Stevenson,Consumer,Atlanta,Georgia,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",4,0,3.98,1.8706,2.1094,88.70%,February,2016,15.92,7.4824,0.887,4/8/2014,1362 days
CA-2016-147683,11/13/2016,11/17/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,2,0,9.77,3.6149,6.1551,58.70%,November,2016,19.54,7.2298,0.587,8/11/2015,872 days
CA-2014-128846,4/7/2014,4/12/2014,Standard Class,RS-19765,Roland Schwarz,Corporate,Columbia,South Carolina,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,5,0,125.99,32.7574,93.2326,35.10%,April,2014,629.95,163.787,0.351,4/7/2014,1363 days
CA-2014-128846,4/7/2014,4/12/2014,Standard Class,RS-19765,Roland Schwarz,Corporate,Columbia,South Carolina,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,3,0,40.99,20.0851,20.9049,96.10%,April,2014,122.97,60.2553,0.961,4/7/2014,1363 days
US-2015-156797,8/11/2015,8/15/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,New York City,New York,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,2,0,5.98,1.5548,4.4252,35.10%,August,2015,11.96,3.1096,0.351,8/11/2015,872 days
US-2015-156797,8/11/2015,8/15/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,New York City,New York,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,2,0,69,17.25,51.75,33.30%,August,2015,138,34.5,0.333,8/11/2015,872 days
CA-2016-104276,11/27/2016,12/3/2016,Standard Class,HF-14995,Herbert Flentye,Consumer,Fort Lauderdale,Florida,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1,0.2,116.76,14.595,102.165,14.30%,November,2016,116.76,14.595,0.143,5/26/2014,1314 days
CA-2016-104276,11/27/2016,12/3/2016,Standard Class,HF-14995,Herbert Flentye,Consumer,Fort Lauderdale,Florida,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,7,0.45,47.289,-16.3362,63.6252,-25.70%,November,2016,331.023,-114.3534,-0.257,5/26/2014,1314 days
CA-2016-120369,10/28/2016,10/28/2016,Same Day,VB-21745,Victoria Brennan,Corporate,Rochester,New York,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",5,0,151.36,15.136,136.224,11.10%,October,2016,756.8,75.68,0.111,7/17/2015,897 days
CA-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,5,0,9.85,3.743,6.107,61.30%,October,2014,49.25,18.715,0.613,10/31/2014,1156 days
CA-2015-136658,9/10/2015,9/17/2015,Standard Class,BO-11425,Bobby Odegard,Consumer,New York City,New York,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,2,0,3.04,1.0336,2.0064,51.50%,September,2015,6.08,2.0672,0.515,9/10/2015,842 days
CA-2017-137414,10/2/2017,10/6/2017,Standard Class,CM-12115,Chad McGuire,Consumer,San Francisco,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,2,0,8.73,2.9682,5.7618,51.50%,October,2017,17.46,5.9364,0.515,3/29/2015,1007 days
CA-2017-137414,10/2/2017,10/6/2017,Standard Class,CM-12115,Chad McGuire,Consumer,San Francisco,California,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,11,0.2,33.56,2.9365,30.6235,9.60%,October,2017,369.16,32.3015,0.096,3/29/2015,1007 days
CA-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2,0.2,1.456,0.455,1.001,45.50%,September,2016,2.912,0.91,0.455,2/20/2014,1409 days
CA-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,4,0.2,5.184,1.8144,3.3696,53.80%,September,2016,20.736,7.2576,0.538,2/20/2014,1409 days
CA-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),2,0.2,4.784,1.495,3.289,45.50%,September,2016,9.568,2.99,0.455,2/20/2014,1409 days
US-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,Seattle,Washington,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,3,0,10.06,4.6276,5.4324,85.20%,June,2016,30.18,13.8828,0.852,4/12/2014,1358 days
US-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,Seattle,Washington,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12,0.2,4.304,1.5602,2.7438,56.90%,June,2016,51.648,18.7224,0.569,4/12/2014,1358 days
US-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3,0.2,3.744,1.3104,2.4336,53.80%,June,2016,11.232,3.9312,0.538,4/12/2014,1358 days
CA-2017-154949,10/15/2017,10/19/2017,Standard Class,MC-17275,Marc Crier,Consumer,Camarillo,California,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,3,0,4.91,2.4059,2.5041,96.10%,October,2017,14.73,7.2177,0.961,9/8/2014,1209 days
CA-2015-103072,9/27/2015,9/30/2015,Second Class,HW-14935,Helen Wasserman,Corporate,Detroit,Michigan,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,5,0,3.28,0.9512,2.3288,40.80%,September,2015,16.4,4.756,0.408,9/27/2015,825 days
CA-2015-103072,9/27/2015,9/30/2015,Second Class,HW-14935,Helen Wasserman,Corporate,Detroit,Michigan,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,4,0,6.48,3.1104,3.3696,92.30%,September,2015,25.92,12.4416,0.923,9/27/2015,825 days
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Lena Cacioppo,Consumer,San Francisco,California,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,3,0,2.94,0.8526,2.0874,40.80%,May,2015,8.82,2.5578,0.408,5/3/2015,972 days
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Lena Cacioppo,Consumer,San Francisco,California,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,2,0.2,31.248,10.9368,20.3112,53.80%,May,2015,62.496,21.8736,0.538,5/3/2015,972 days
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Lena Cacioppo,Consumer,San Francisco,California,West,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard,4,0,84.99,30.5964,54.3936,56.30%,May,2015,339.96,122.3856,0.563,5/3/2015,972 days
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Lena Cacioppo,Consumer,San Francisco,California,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,2,0.2,24.784,8.6744,16.1096,53.80%,May,2015,49.568,17.3488,0.538,5/3/2015,972 days
CA-2017-154760,1/9/2017,1/13/2017,Standard Class,BP-11290,Beth Paige,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,3,0.7,91.497,-76.2475,167.7445,-45.50%,January,2017,274.491,-228.7425,-0.455,10/3/2014,1184 days
